record_id,doi,rdf_file,item_id,pdf_relpath,pdf_abs_path,pdf_exists,pdf_size_bytes,match_status,matched_by
http://zotero.org/users/19517875/items/PBVMX5FX,10.1364/oe.559602,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18923,files/18923/Dong et al. - 2025 - Noise-tolerance detection of high-frequency dynamic targets with mid-infrared thermal radiation via.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18923/Dong et al. - 2025 - Noise-tolerance detection of high-frequency dynamic targets with mid-infrared thermal radiation via.pdf,True,4476815,matched,title
http://zotero.org/users/19517875/items/TNILARX4,10.1364/ome.528709,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18862,files/18862/Lai et al. - 2024 - Fabrication of MoS2 nanoparticle dispersions using ultrasonic methods synthesis techniqu.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18862/Lai et al. - 2024 - Fabrication of MoS2 nanoparticle dispersions using ultrasonic methods synthesis techniqu.pdf,True,8039202,matched,title
http://zotero.org/users/19517875/items/QZNZHMDI,10.1515/chem-2025-0190,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18571,files/18571/Wang et al. - 2025 - Multifunctional nitrogen and boron co-doped carbon dots A fluorescent probe for Hg2+ and.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18571/Wang et al. - 2025 - Multifunctional nitrogen and boron co-doped carbon dots A fluorescent probe for Hg2+ and.pdf,True,6885982,matched,title
http://zotero.org/users/19517875/items/NEPJ8ZBL,10.23736/s2724-6329.23.04815-5,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18925,files/18925/Cretella Lombardo et al. - 2024 - Experimental validation of mechanical oscillating IPR system.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18925/Cretella Lombardo et al. - 2024 - Experimental validation of mechanical oscillating IPR system.pdf,True,858615,matched,title
http://zotero.org/users/19517875/items/WBNQQ8GE,10.1002/alz.70294,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18513,files/18513/Handen et al. - 2025 - The Alzheimer's Biomarker Consortium–Down Syndrome (ABC‐DS) A 10‐year report.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18513/Handen et al. - 2025 - The Alzheimer's Biomarker Consortium–Down Syndrome (ABC‐DS) A 10‐year report.pdf,True,334810,matched,doi
http://zotero.org/users/19517875/items/99K2EQZC,10.1016/j.neures.2022.03.003,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18912,files/18912/Imamura et al. - 2022 - Amyloids facilitate DNA transfection in vivo.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18912/Imamura et al. - 2022 - Amyloids facilitate DNA transfection in vivo.pdf,True,6836259,matched,title
http://zotero.org/users/19517875/items/ZVE7JSS9,10.1002/adma.202402720,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18417,files/18417/Yang et al. - 2024 - Expanded ROS Generation and Hypoxia Reversal Excipient‐free Self‐assembled Nanotheranostics for Enh.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18417/Yang et al. - 2024 - Expanded ROS Generation and Hypoxia Reversal Excipient‐free Self‐assembled Nanotheranostics for Enh.pdf,True,10417626,matched,doi
http://zotero.org/users/19517875/items/IITK7D2L,10.1093/braincomms/fcae326,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15600,files/15600/Yanai et al. - 2024 - A novel tauopathy model mimicking molecular and spatial aspects of human tau pathology.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15600/Yanai et al. - 2024 - A novel tauopathy model mimicking molecular and spatial aspects of human tau pathology.pdf,True,26099850,matched,title
http://zotero.org/users/19517875/items/G4MX6LT2,10.1038/s41377-022-00961-y,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15602,files/15602/Intaravanne et al. - 2022 - Color-selective three-dimensional polarization structures.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15602/Intaravanne et al. - 2022 - Color-selective three-dimensional polarization structures.pdf,True,3836800,matched,title
http://zotero.org/users/19517875/items/52SGJX2S,10.1088/1361-6463/acf941,,,,,False,0,no_match,
http://zotero.org/users/19517875/items/MVVNHT7N,10.1007/s40747-025-02177-0,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18574,files/18574/Tong et al. - 2026 - Organfit a multi-scale convolutional model with ellipse fitting for organoid identification.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18574/Tong et al. - 2026 - Organfit a multi-scale convolutional model with ellipse fitting for organoid identification.pdf,True,3656903,matched,doi
http://zotero.org/users/19517875/items/7S7PJGKH,10.1088/1748-0221/18/10/c10016,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15606,files/15606/Oh et al. - 2023 - Signal and noise analysis of a metal oxide transistor-based flat-panel detector.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15606/Oh et al. - 2023 - Signal and noise analysis of a metal oxide transistor-based flat-panel detector.pdf,True,5476725,matched,doi
http://zotero.org/users/19517875/items/FJXKB92Z,10.1021/acsomega.5c00220,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18602,files/18602/Li et al. - 2025 - Trypan Blue-Based Carbon Dots for Sensing of Al3+ in Real Samples and Living Cells.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18602/Li et al. - 2025 - Trypan Blue-Based Carbon Dots for Sensing of Al3+ in Real Samples and Living Cells.pdf,True,5909225,matched,doi
http://zotero.org/users/19517875/items/8KDAJKPT,10.1002/mp.17448,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15609,"files/15609/Choi et al. - 2024 - Design, construction, and use of a tapered‐spiral, quadrature1 H23 Na double‐.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15609/Choi et al. - 2024 - Design, construction, and use of a tapered‐spiral, quadrature1 H23 Na double‐.pdf",True,647113,matched,doi
http://zotero.org/users/19517875/items/R6RJYQEI,10.1128/aac.00215-25,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18504,files/18504/Kennedy et al. - 2025 - Cethromycin pharmacokinetics and pharmacodynamics for single dose cure of Plasmodium berghei.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18504/Kennedy et al. - 2025 - Cethromycin pharmacokinetics and pharmacodynamics for single dose cure of Plasmodium berghei.pdf,True,5644957,matched,doi
http://zotero.org/users/19517875/items/D2TZ8VK8,10.1063/5.0214930,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18506,files/18506/Jiao et al. - 2024 - Chiral metasurface device in near-infrared region designed by rectangular arrays.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18506/Jiao et al. - 2024 - Chiral metasurface device in near-infrared region designed by rectangular arrays.pdf,True,2115018,matched,title
http://zotero.org/users/19517875/items/GSL63M53,10.1016/j.ctro.2023.100576,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18843,files/18843/Uchinami et al. - 2023 - Evaluation of short-term gastrointestinal motion and its impact on dosimetric parameters in stereota.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18843/Uchinami et al. - 2023 - Evaluation of short-term gastrointestinal motion and its impact on dosimetric parameters in stereota.pdf,True,2290167,matched,title
http://zotero.org/users/19517875/items/WV475IHX,10.1021/acs.jcim.3c01749,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15614,files/15614/Smith et al. - 2024 - Docking for Molecules That Bind in a Symmetric Stack with SymDOCK.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15614/Smith et al. - 2024 - Docking for Molecules That Bind in a Symmetric Stack with SymDOCK.pdf,True,11321600,matched,doi
http://zotero.org/users/19517875/items/SRI2RF6G,10.1073/pnas.2314541121,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18441,files/18441/Xu et al. - 2024 - Structural and functional reorganization of inhibitory synapses by activity-dependent cleavage of ne.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18441/Xu et al. - 2024 - Structural and functional reorganization of inhibitory synapses by activity-dependent cleavage of ne.pdf,True,3491510,matched,doi
http://zotero.org/users/19517875/items/7YLHXPGH,10.1155/2023/8154175,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15617,files/15617/Wanitphakdeedecha et al. - 2023 - The Safety and Efficacy of Macrofocused Ultrasound without Visualization on Enlarged Facial Pores am.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15617/Wanitphakdeedecha et al. - 2023 - The Safety and Efficacy of Macrofocused Ultrasound without Visualization on Enlarged Facial Pores am.pdf,True,1227884,matched,doi
http://zotero.org/users/19517875/items/HFHXKELL,10.1007/s10854-024-14198-5,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18580,"files/18580/Shinsho et al. - 2025 - Thermoluminescence properties of Cr, Si, and Mg co-doped Al2O3 ceramics plates under X-ray irradiati.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18580/Shinsho et al. - 2025 - Thermoluminescence properties of Cr, Si, and Mg co-doped Al2O3 ceramics plates under X-ray irradiati.pdf",True,4311433,matched,doi
http://zotero.org/users/19517875/items/SVX374LL,10.1002/agt2.70033,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18468,"files/18468/Wang et al. - 2025 - Fluorescence Color Gradient Immunochromatographic Assay for Highly‐Sensitive, Quantitative, and Simu.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18468/Wang et al. - 2025 - Fluorescence Color Gradient Immunochromatographic Assay for Highly‐Sensitive, Quantitative, and Simu.pdf",True,4694158,matched,doi
http://zotero.org/users/19517875/items/K7Z58D7E,10.1039/d4sc04594g,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15621,files/15621/Yuan et al. - 2024 - Synthesis and crystallization of a carboxylate functionalized N -heterocyclic carbene-based A.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15621/Yuan et al. - 2024 - Synthesis and crystallization of a carboxylate functionalized N -heterocyclic carbene-based A.pdf,True,2144111,matched,title
http://zotero.org/users/19517875/items/7NZV7GGT,10.3390/cimb46070382,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15623,files/15623/Yang et al. - 2024 - Safety of Exposure to 0.2 T and 4 Hz Rotating Magnetic Field A Ten-Month Study on C57BL6 Mice.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15623/Yang et al. - 2024 - Safety of Exposure to 0.2 T and 4 Hz Rotating Magnetic Field A Ten-Month Study on C57BL6 Mice.pdf,True,4699871,matched,title
http://zotero.org/users/19517875/items/R3JVGGN4,10.1039/d3sc06148e,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15625,files/15625/Lei et al. - 2024 - Dynamic surface reconstruction of individual gold nanoclusters by using a co-reactant enables color-.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15625/Lei et al. - 2024 - Dynamic surface reconstruction of individual gold nanoclusters by using a co-reactant enables color-.pdf,True,1316576,matched,title
http://zotero.org/users/19517875/items/W7L39A4K,10.1088/1361-6463/acbe4c,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15627,files/15627/Leitenstorfer et al. - 2023 - The 2023 terahertz science and technology roadmap.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15627/Leitenstorfer et al. - 2023 - The 2023 terahertz science and technology roadmap.pdf,True,12921299,matched,doi
http://zotero.org/users/19517875/items/Z6CAD4IQ,10.1002/advs.202408400,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18533,files/18533/Chen et al. - 2025 - Accurately Tunable AuNC‐ZIF Content Architecture Based on Coordination‐Dissociation Mechanism Enable.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18533/Chen et al. - 2025 - Accurately Tunable AuNC‐ZIF Content Architecture Based on Coordination‐Dissociation Mechanism Enable.pdf,True,10512233,matched,doi
http://zotero.org/users/19517875/items/XY24B7J3,10.1007/s40820-024-01365-w,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15630,"files/15630/Yang et al. - 2024 - Stretchable, Transparent, and Ultra-Broadband Terahertz Shielding Thin Films Based on Wrinkled MXene.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15630/Yang et al. - 2024 - Stretchable, Transparent, and Ultra-Broadband Terahertz Shielding Thin Films Based on Wrinkled MXene.pdf",True,2545374,matched,doi
http://zotero.org/users/19517875/items/WTTJFS6Y,10.3233/jad-230581,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15632,files/15632/Matsumoto et al. - 2023 - Association of Tooth Loss with Alzheimer’s Disease Tau Pathologies Assessed by Positron Emission Tom.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15632/Matsumoto et al. - 2023 - Association of Tooth Loss with Alzheimer’s Disease Tau Pathologies Assessed by Positron Emission Tom.pdf,True,459731,matched,doi
http://zotero.org/users/19517875/items/YHBI9T4K,10.1126/sciadv.abj2667,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,19295,files/19295/Saito et al. - 2022 - Structure-guided design enables development of a hyperpolarized molecular probe for the detection of.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/19295/Saito et al. - 2022 - Structure-guided design enables development of a hyperpolarized molecular probe for the detection of.pdf,True,3793843,matched,doi
http://zotero.org/users/19517875/items/J3DPJM67,10.1371/journal.pone.0332190,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18608,files/18608/Jung et al. - 2025 - A volumetric modulated arc therapy-based dynamic conformal arc technique with limited monitor units.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18608/Jung et al. - 2025 - A volumetric modulated arc therapy-based dynamic conformal arc technique with limited monitor units.pdf,True,1237375,matched,doi
http://zotero.org/users/19517875/items/76VAN3JU,10.3390/md20030211,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15636,files/15636/Wei et al. - 2022 - Pyranodipyran Derivatives with Tyrosyl DNA Phosphodiesterase 1 Inhibitory Activities and Fluorescent.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15636/Wei et al. - 2022 - Pyranodipyran Derivatives with Tyrosyl DNA Phosphodiesterase 1 Inhibitory Activities and Fluorescent.pdf,True,3911076,matched,title
http://zotero.org/users/19517875/items/GTUMCMCE,10.1080/14756366.2021.2024527,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15638,files/15638/Benýšek et al. - 2022 - Highly potent inhibitors of cathepsin K with a differently positioned cyanohydrazide warhead struct.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15638/Benýšek et al. - 2022 - Highly potent inhibitors of cathepsin K with a differently positioned cyanohydrazide warhead struct.pdf,True,2747642,matched,doi
http://zotero.org/users/19517875/items/72XWP9GR,10.3390/molecules28176392,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15640,"files/15640/Zhang et al. - 2023 - Modulating the Luminescence, Photosensitizing Properties, and Mitochondria-Targeting Ability of D-π-.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15640/Zhang et al. - 2023 - Modulating the Luminescence, Photosensitizing Properties, and Mitochondria-Targeting Ability of D-π-.pdf",True,6149318,matched,title
http://zotero.org/users/19517875/items/X4ZYYN9H,10.1002/cptc.202400080,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15642,files/15642/Domahidy et al. - 2024 - Comprehensive Study of Thiazole‐Orange‐Based DNA Dyes.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15642/Domahidy et al. - 2024 - Comprehensive Study of Thiazole‐Orange‐Based DNA Dyes.pdf,True,6325303,matched,doi
http://zotero.org/users/19517875/items/J32VMB9L,10.1364/oe.542116,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18871,files/18871/Yang et al. - 2024 - Compact detector for vector vortex beams by polarization holography.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18871/Yang et al. - 2024 - Compact detector for vector vortex beams by polarization holography.pdf,True,3446936,matched,title
http://zotero.org/users/19517875/items/NX62XJR9,10.1063/5.0078989,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15645,files/15645/Miao et al. - 2022 - Random matrix description of dynamically backscattered coherent waves propagating in a wide-field-il.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15645/Miao et al. - 2022 - Random matrix description of dynamically backscattered coherent waves propagating in a wide-field-il.pdf,True,5816975,matched,title
http://zotero.org/users/19517875/items/TC3CHNJ9,10.1002/slct.202302090,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18475,"files/18475/Sanam et al. - 2023 - Cebranopadol An Assessment for Its Biased Activation Potential at the Mu Opioid Receptor by DFT, Mo.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18475/Sanam et al. - 2023 - Cebranopadol An Assessment for Its Biased Activation Potential at the Mu Opioid Receptor by DFT, Mo.pdf",True,2200669,matched,doi
http://zotero.org/users/19517875/items/2ISTY584,10.1109/tbme.2024.3465654,,,,,False,0,no_match,
http://zotero.org/users/19517875/items/SB9NG5WY,10.34133/research.0010,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,18826,files/18826/Tan et al. - 2022 - Neuromodulation of Chemical Synaptic Transmission Driven by THz Photons.pdf,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/18826/Tan et al. - 2022 - Neuromodulation of Chemical Synaptic Transmission Driven by THz Photons.pdf,True,3233403,matched,doi
http://zotero.org/users/19517875/items/UX4C7NSL,10.1002/smsc.202100082,/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/IEEE-QC-NoDulicates-1501-2000.rdf,15650,"files/15650/Ji et al. - 2022 - Multifunctional Carbon Nanodots Enhanced Near‐Infrared Photosensitizing, Photothermal Activity, and.pdf","/home/lpapp/IEEE_SYS_REV/PDFs/IEEE-QC-NoDulicates-1501-2000/files/15650/Ji et al. - 2022 - Multifunctional Carbon Nanodots Enhanced Near‐Infrared Photosensitizing, Photothermal Activity, and.pdf",True,4707992,matched,doi
